Author ID,Paper ID,Title
aiub_author_23,aiub_paper_6,"perovskite materials in x-ray detection and imaging: recent progress, challenges, and future prospects"
aiub_author_24,aiub_paper_6,"perovskite materials in x-ray detection and imaging: recent progress, challenges, and future prospects"
aiub_author_25,aiub_paper_6,"perovskite materials in x-ray detection and imaging: recent progress, challenges, and future prospects"
aiub_author_26,aiub_paper_6,"perovskite materials in x-ray detection and imaging: recent progress, challenges, and future prospects"
aiub_author_27,aiub_paper_6,"perovskite materials in x-ray detection and imaging: recent progress, challenges, and future prospects"
aiub_author_28,aiub_paper_7,"structural, thermodynamic, and magnetic properties of srfe12o19 hexaferrite modified by co-substitution of cu and gd"
aiub_author_29,aiub_paper_7,"structural, thermodynamic, and magnetic properties of srfe12o19 hexaferrite modified by co-substitution of cu and gd"
aiub_author_30,aiub_paper_7,"structural, thermodynamic, and magnetic properties of srfe12o19 hexaferrite modified by co-substitution of cu and gd"
aiub_author_31,aiub_paper_7,"structural, thermodynamic, and magnetic properties of srfe12o19 hexaferrite modified by co-substitution of cu and gd"
aiub_author_32,aiub_paper_7,"structural, thermodynamic, and magnetic properties of srfe12o19 hexaferrite modified by co-substitution of cu and gd"
aiub_author_33,aiub_paper_7,"structural, thermodynamic, and magnetic properties of srfe12o19 hexaferrite modified by co-substitution of cu and gd"
aiub_author_34,aiub_paper_7,"structural, thermodynamic, and magnetic properties of srfe12o19 hexaferrite modified by co-substitution of cu and gd"
aiub_author_35,aiub_paper_8,"a study on cyber security: analyzing current threats, navigating complexities, and implementing prevention strategies"
aiub_author_36,aiub_paper_8,"a study on cyber security: analyzing current threats, navigating complexities, and implementing prevention strategies"
aiub_author_37,aiub_paper_8,"a study on cyber security: analyzing current threats, navigating complexities, and implementing prevention strategies"
aiub_author_38,aiub_paper_9,cidata: an ontology-based framework for international data transfers and gdpr compliance
aiub_author_39,aiub_paper_9,cidata: an ontology-based framework for international data transfers and gdpr compliance
aiub_author_40,aiub_paper_9,cidata: an ontology-based framework for international data transfers and gdpr compliance
aiub_author_41,aiub_paper_9,cidata: an ontology-based framework for international data transfers and gdpr compliance
aiub_author_8,aiub_paper_10,a robust and light-weight transfer learning-based architecture for accurate detection of leaf diseases across multiple plants using less amount of images
aiub_author_9,aiub_paper_10,a robust and light-weight transfer learning-based architecture for accurate detection of leaf diseases across multiple plants using less amount of images
aiub_author_10,aiub_paper_10,a robust and light-weight transfer learning-based architecture for accurate detection of leaf diseases across multiple plants using less amount of images
aiub_author_11,aiub_paper_10,a robust and light-weight transfer learning-based architecture for accurate detection of leaf diseases across multiple plants using less amount of images
aiub_author_12,aiub_paper_10,a robust and light-weight transfer learning-based architecture for accurate detection of leaf diseases across multiple plants using less amount of images
aiub_author_13,aiub_paper_10,a robust and light-weight transfer learning-based architecture for accurate detection of leaf diseases across multiple plants using less amount of images
aiub_author_42,aiub_paper_11,"biosynthesis of silver nanoparticles by banana pulp extract: characterizations, antibacterial activity, and bioelectricity generation"
aiub_author_43,aiub_paper_12,nano-bioconvective anisotropic slip flow in anisotropic porous medium with coriolis force effects
aiub_author_44,aiub_paper_12,nano-bioconvective anisotropic slip flow in anisotropic porous medium with coriolis force effects
aiub_author_45,aiub_paper_13,a brief insight on electrochemical energy storage toward the production of value-added chemicals and electricity generation
aiub_author_46,aiub_paper_13,a brief insight on electrochemical energy storage toward the production of value-added chemicals and electricity generation
aiub_author_47,aiub_paper_13,a brief insight on electrochemical energy storage toward the production of value-added chemicals and electricity generation
aiub_author_48,aiub_paper_13,a brief insight on electrochemical energy storage toward the production of value-added chemicals and electricity generation
aiub_author_49,aiub_paper_13,a brief insight on electrochemical energy storage toward the production of value-added chemicals and electricity generation
aiub_author_50,aiub_paper_13,a brief insight on electrochemical energy storage toward the production of value-added chemicals and electricity generation
aiub_author_51,aiub_paper_13,a brief insight on electrochemical energy storage toward the production of value-added chemicals and electricity generation
aiub_author_24,aiub_paper_13,a brief insight on electrochemical energy storage toward the production of value-added chemicals and electricity generation
aiub_author_52,aiub_paper_13,a brief insight on electrochemical energy storage toward the production of value-added chemicals and electricity generation
aiub_author_53,aiub_paper_14,unmasking deception: a comprehensive survey on fake news detection strategies and technologies
aiub_author_54,aiub_paper_15,enhancing academic integrity for bangladesh's educational landscape
aiub_author_53,aiub_paper_15,enhancing academic integrity for bangladesh's educational landscape
aiub_author_55,aiub_paper_15,enhancing academic integrity for bangladesh's educational landscape
aiub_author_56,aiub_paper_16,emotion detection using machine learning: an analytical review
aiub_author_57,aiub_paper_17,"bifurcation, phase plane analysis and exact soliton solutions in the nonlinear schrodinger equation with atangana’s conformable derivative"
aiub_author_58,aiub_paper_17,"bifurcation, phase plane analysis and exact soliton solutions in the nonlinear schrodinger equation with atangana’s conformable derivative"
aiub_author_59,aiub_paper_17,"bifurcation, phase plane analysis and exact soliton solutions in the nonlinear schrodinger equation with atangana’s conformable derivative"
aiub_author_1,aiub_paper_17,"bifurcation, phase plane analysis and exact soliton solutions in the nonlinear schrodinger equation with atangana’s conformable derivative"
aiub_author_60,aiub_paper_17,"bifurcation, phase plane analysis and exact soliton solutions in the nonlinear schrodinger equation with atangana’s conformable derivative"
aiub_author_61,aiub_paper_17,"bifurcation, phase plane analysis and exact soliton solutions in the nonlinear schrodinger equation with atangana’s conformable derivative"
aiub_author_62,aiub_paper_18,classification of food objects using deep convolutional neural network using transfer learning
aiub_author_63,aiub_paper_19,"a topical review on enabling technologies for the internet of medical things: sensors, devices, platforms, and applications"
aiub_author_64,aiub_paper_19,"a topical review on enabling technologies for the internet of medical things: sensors, devices, platforms, and applications"
aiub_author_65,aiub_paper_20,effect of silver doping on the band gap tuning of tungsten oxide thin films for optoelectronic applications
aiub_author_66,aiub_paper_20,effect of silver doping on the band gap tuning of tungsten oxide thin films for optoelectronic applications
aiub_author_67,aiub_paper_20,effect of silver doping on the band gap tuning of tungsten oxide thin films for optoelectronic applications
aiub_author_68,aiub_paper_20,effect of silver doping on the band gap tuning of tungsten oxide thin films for optoelectronic applications
aiub_author_69,aiub_paper_20,effect of silver doping on the band gap tuning of tungsten oxide thin films for optoelectronic applications
aiub_author_70,aiub_paper_21,numerical investigation of heat transfer enhancement on tangent hyperbolic fluid over a stretching sheet with an inclined magnetic field filled with hybrid nanofluids
aiub_author_71,aiub_paper_22,free convection at different locations of adiabatic elliptic blockage in a square enclosure
aiub_author_72,aiub_paper_22,free convection at different locations of adiabatic elliptic blockage in a square enclosure
aiub_author_1,aiub_paper_22,free convection at different locations of adiabatic elliptic blockage in a square enclosure
aiub_author_73,aiub_paper_22,free convection at different locations of adiabatic elliptic blockage in a square enclosure
aiub_author_74,aiub_paper_22,free convection at different locations of adiabatic elliptic blockage in a square enclosure
aiub_author_75,aiub_paper_22,free convection at different locations of adiabatic elliptic blockage in a square enclosure
aiub_author_76,aiub_paper_23,marburg virus and risk factor among infected population: a modeling study
aiub_author_42,aiub_paper_24,biosynthesis and characterizations of silver nanoparticles by using green banana peel extract: evaluation of their antibacterial and electrical performances
aiub_author_77,aiub_paper_25,security analysis in online transaction systems: a proposed framework
aiub_author_78,aiub_paper_25,security analysis in online transaction systems: a proposed framework
aiub_author_79,aiub_paper_25,security analysis in online transaction systems: a proposed framework
aiub_author_80,aiub_paper_25,security analysis in online transaction systems: a proposed framework
aiub_author_81,aiub_paper_25,security analysis in online transaction systems: a proposed framework
aiub_author_1,aiub_paper_26,finite element analysis for magneto-convection heat transfer performance in vertical wavy surface enclosure: fin size impact
aiub_author_82,aiub_paper_26,finite element analysis for magneto-convection heat transfer performance in vertical wavy surface enclosure: fin size impact
aiub_author_83,aiub_paper_26,finite element analysis for magneto-convection heat transfer performance in vertical wavy surface enclosure: fin size impact
aiub_author_84,aiub_paper_26,finite element analysis for magneto-convection heat transfer performance in vertical wavy surface enclosure: fin size impact
aiub_author_85,aiub_paper_26,finite element analysis for magneto-convection heat transfer performance in vertical wavy surface enclosure: fin size impact
aiub_author_86,aiub_paper_27,investigating the z-scan technique for quantifying circulating cell-free dna (ccfdna) extracted from blood plasma as a potential biomarker for various cancers
aiub_author_87,aiub_paper_27,investigating the z-scan technique for quantifying circulating cell-free dna (ccfdna) extracted from blood plasma as a potential biomarker for various cancers
aiub_author_88,aiub_paper_27,investigating the z-scan technique for quantifying circulating cell-free dna (ccfdna) extracted from blood plasma as a potential biomarker for various cancers
aiub_author_89,aiub_paper_27,investigating the z-scan technique for quantifying circulating cell-free dna (ccfdna) extracted from blood plasma as a potential biomarker for various cancers
aiub_author_90,aiub_paper_27,investigating the z-scan technique for quantifying circulating cell-free dna (ccfdna) extracted from blood plasma as a potential biomarker for various cancers
aiub_author_91,aiub_paper_27,investigating the z-scan technique for quantifying circulating cell-free dna (ccfdna) extracted from blood plasma as a potential biomarker for various cancers
aiub_author_92,aiub_paper_27,investigating the z-scan technique for quantifying circulating cell-free dna (ccfdna) extracted from blood plasma as a potential biomarker for various cancers
aiub_author_93,aiub_paper_27,investigating the z-scan technique for quantifying circulating cell-free dna (ccfdna) extracted from blood plasma as a potential biomarker for various cancers
aiub_author_94,aiub_paper_27,investigating the z-scan technique for quantifying circulating cell-free dna (ccfdna) extracted from blood plasma as a potential biomarker for various cancers
aiub_author_95,aiub_paper_28,leveraging deep neural networks to uncover unprecedented levels of precision in the diagnosis of hair and scalp disorders
aiub_author_96,aiub_paper_29,a comprehensive analysis of blockchain technology and consensus protocols across multilayered framework
aiub_author_97,aiub_paper_29,a comprehensive analysis of blockchain technology and consensus protocols across multilayered framework
aiub_author_98,aiub_paper_29,a comprehensive analysis of blockchain technology and consensus protocols across multilayered framework
aiub_author_99,aiub_paper_29,a comprehensive analysis of blockchain technology and consensus protocols across multilayered framework
aiub_author_100,aiub_paper_29,a comprehensive analysis of blockchain technology and consensus protocols across multilayered framework
aiub_author_101,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_102,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_103,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_104,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_105,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_106,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_107,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_108,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_109,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_110,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_111,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_112,aiub_paper_30,fabrication and characterization of c–doped tio2 nanoparticles for the photodegradation of organic dyes
aiub_author_113,aiub_paper_31,fabrication and characterisation of b-zno nanoparticles for photodegradation of ciprofloxacin antibiotic and textile dyes
aiub_author_114,aiub_paper_31,fabrication and characterisation of b-zno nanoparticles for photodegradation of ciprofloxacin antibiotic and textile dyes
aiub_author_103,aiub_paper_31,fabrication and characterisation of b-zno nanoparticles for photodegradation of ciprofloxacin antibiotic and textile dyes
aiub_author_104,aiub_paper_31,fabrication and characterisation of b-zno nanoparticles for photodegradation of ciprofloxacin antibiotic and textile dyes
aiub_author_109,aiub_paper_31,fabrication and characterisation of b-zno nanoparticles for photodegradation of ciprofloxacin antibiotic and textile dyes
aiub_author_110,aiub_paper_31,fabrication and characterisation of b-zno nanoparticles for photodegradation of ciprofloxacin antibiotic and textile dyes
aiub_author_111,aiub_paper_31,fabrication and characterisation of b-zno nanoparticles for photodegradation of ciprofloxacin antibiotic and textile dyes
aiub_author_112,aiub_paper_31,fabrication and characterisation of b-zno nanoparticles for photodegradation of ciprofloxacin antibiotic and textile dyes
aiub_author_95,aiub_paper_32,cauli-det: enhancing cauliflower disease detection with modified yolov8
aiub_author_115,aiub_paper_33,a real-time light-weight computer vision application for driver’s drowsiness detection
aiub_author_116,aiub_paper_33,a real-time light-weight computer vision application for driver’s drowsiness detection
aiub_author_117,aiub_paper_33,a real-time light-weight computer vision application for driver’s drowsiness detection
aiub_author_118,aiub_paper_34,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
aiub_author_119,aiub_paper_34,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
aiub_author_120,aiub_paper_34,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
aiub_author_121,aiub_paper_34,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
aiub_author_122,aiub_paper_34,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
aiub_author_123,aiub_paper_34,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
aiub_author_124,aiub_paper_34,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
aiub_author_125,aiub_paper_34,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
aiub_author_126,aiub_paper_35,a multimodal approach to cross‑lingual sentiment analysis with ensemble of transformer and llm
aiub_author_127,aiub_paper_35,a multimodal approach to cross‑lingual sentiment analysis with ensemble of transformer and llm
aiub_author_128,aiub_paper_35,a multimodal approach to cross‑lingual sentiment analysis with ensemble of transformer and llm
aiub_author_11,aiub_paper_35,a multimodal approach to cross‑lingual sentiment analysis with ensemble of transformer and llm
aiub_author_129,aiub_paper_35,a multimodal approach to cross‑lingual sentiment analysis with ensemble of transformer and llm
aiub_author_130,aiub_paper_36,a study on the numerical accuracy and efficiency of the bisection method in finding nth roots of positive real numbers
aiub_author_131,aiub_paper_36,a study on the numerical accuracy and efficiency of the bisection method in finding nth roots of positive real numbers
aiub_author_132,aiub_paper_36,a study on the numerical accuracy and efficiency of the bisection method in finding nth roots of positive real numbers
aiub_author_133,aiub_paper_36,a study on the numerical accuracy and efficiency of the bisection method in finding nth roots of positive real numbers
aiub_author_95,aiub_paper_37,explainable federated learning for privacy-preserving bangla sign language detection
aiub_author_95,aiub_paper_38,indicdialogue: a dataset of subtitles in 10 indic languages for indic language modeling
aiub_author_95,aiub_paper_39,"explainable ai approaches in deep learning: advancements, applications and challenges"
aiub_author_95,aiub_paper_40,a machine learning approach for vocal fold segmentation and disorder classification based on ensemble method
aiub_author_134,aiub_paper_41,a real-time human bone fracture detection and classification from multi-modal images using deep learning technique
aiub_author_135,aiub_paper_41,a real-time human bone fracture detection and classification from multi-modal images using deep learning technique
aiub_author_136,aiub_paper_42,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
aiub_author_137,aiub_paper_42,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
aiub_author_138,aiub_paper_42,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
aiub_author_139,aiub_paper_42,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
aiub_author_140,aiub_paper_42,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
aiub_author_141,aiub_paper_42,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
aiub_author_142,aiub_paper_43,computation of rheological nanofluid coating boundary layer transport with convective wall heating.
aiub_author_143,aiub_paper_44,the 2023 outbreak of dengue in bangladesh and the non-identify criteria.
aiub_author_144,aiub_paper_44,the 2023 outbreak of dengue in bangladesh and the non-identify criteria.
aiub_author_145,aiub_paper_44,the 2023 outbreak of dengue in bangladesh and the non-identify criteria.
aiub_author_146,aiub_paper_44,the 2023 outbreak of dengue in bangladesh and the non-identify criteria.
aiub_author_147,aiub_paper_45,influence of baffle size and position on natural convective heat transport in a skewed cavity by finite element method
aiub_author_148,aiub_paper_46,a comparative review on stock market prediction using artificial intelligence
aiub_author_149,aiub_paper_46,a comparative review on stock market prediction using artificial intelligence
aiub_author_150,aiub_paper_46,a comparative review on stock market prediction using artificial intelligence
aiub_author_151,aiub_paper_46,a comparative review on stock market prediction using artificial intelligence
aiub_author_18,aiub_paper_46,a comparative review on stock market prediction using artificial intelligence
aiub_author_56,aiub_paper_46,a comparative review on stock market prediction using artificial intelligence
aiub_author_18,aiub_paper_47,a comparativereview on stock market prediction using artificial intelligence
aiub_author_152,aiub_paper_48,emotion classification in bangla text data using gaussian naive bayes classifier: a computational linguistic study
aiub_author_153,aiub_paper_48,emotion classification in bangla text data using gaussian naive bayes classifier: a computational linguistic study
aiub_author_154,aiub_paper_48,emotion classification in bangla text data using gaussian naive bayes classifier: a computational linguistic study
aiub_author_155,aiub_paper_49,evaluating the impact of test-driven development on software quality enhancement
aiub_author_156,aiub_paper_49,evaluating the impact of test-driven development on software quality enhancement
aiub_author_157,aiub_paper_49,evaluating the impact of test-driven development on software quality enhancement
aiub_author_158,aiub_paper_49,evaluating the impact of test-driven development on software quality enhancement
aiub_author_159,aiub_paper_49,evaluating the impact of test-driven development on software quality enhancement
aiub_author_147,aiub_paper_50,low cost artificial intelligence internet of things based water quality monitoring for rural areas
aiub_author_147,aiub_paper_51,computational modelling and simulations to study the thermal enhancement in nanofluid flow in undulating wavy cavity of a cylinder: finite element analysis
aiub_author_30,aiub_paper_52,electrostatic micro‑actuation system to evaluate the elastic moduli of metals with the application of dc voltage
aiub_author_160,aiub_paper_52,electrostatic micro‑actuation system to evaluate the elastic moduli of metals with the application of dc voltage
aiub_author_161,aiub_paper_52,electrostatic micro‑actuation system to evaluate the elastic moduli of metals with the application of dc voltage
aiub_author_162,aiub_paper_52,electrostatic micro‑actuation system to evaluate the elastic moduli of metals with the application of dc voltage
aiub_author_163,aiub_paper_52,electrostatic micro‑actuation system to evaluate the elastic moduli of metals with the application of dc voltage
aiub_author_164,aiub_paper_52,electrostatic micro‑actuation system to evaluate the elastic moduli of metals with the application of dc voltage
aiub_author_165,aiub_paper_53,sintering temperature dependent characterization of ni nano ferrite with the optimization of frequency dependent properties
aiub_author_166,aiub_paper_53,sintering temperature dependent characterization of ni nano ferrite with the optimization of frequency dependent properties
aiub_author_30,aiub_paper_53,sintering temperature dependent characterization of ni nano ferrite with the optimization of frequency dependent properties
aiub_author_167,aiub_paper_53,sintering temperature dependent characterization of ni nano ferrite with the optimization of frequency dependent properties
aiub_author_168,aiub_paper_53,sintering temperature dependent characterization of ni nano ferrite with the optimization of frequency dependent properties
aiub_author_169,aiub_paper_54,"enhanced electrical, optical and magnetic properties of bifeo3 perovskite nanoparticles co-doped with y and cu"
aiub_author_29,aiub_paper_54,"enhanced electrical, optical and magnetic properties of bifeo3 perovskite nanoparticles co-doped with y and cu"
aiub_author_31,aiub_paper_54,"enhanced electrical, optical and magnetic properties of bifeo3 perovskite nanoparticles co-doped with y and cu"
aiub_author_30,aiub_paper_54,"enhanced electrical, optical and magnetic properties of bifeo3 perovskite nanoparticles co-doped with y and cu"
aiub_author_170,aiub_paper_54,"enhanced electrical, optical and magnetic properties of bifeo3 perovskite nanoparticles co-doped with y and cu"
aiub_author_171,aiub_paper_54,"enhanced electrical, optical and magnetic properties of bifeo3 perovskite nanoparticles co-doped with y and cu"
aiub_author_172,aiub_paper_55,"breast cancer prediction: a fusion of genetic algorithm, chemical reaction optimization, and machine learning techniques"
aiub_author_173,aiub_paper_55,"breast cancer prediction: a fusion of genetic algorithm, chemical reaction optimization, and machine learning techniques"
aiub_author_174,aiub_paper_56,social media as a mirror: reflecting mental health through computational linguistics
aiub_author_175,aiub_paper_57,prediction of essential proteins using genetic algorithm as a feature selection technique
aiub_author_54,aiub_paper_58,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_176,aiub_paper_58,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_53,aiub_paper_58,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_9,aiub_paper_58,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_177,aiub_paper_58,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_95,aiub_paper_59,safeguardnet: enhancing corporate safety via tailored deep transfer learning for threat recognition
aiub_author_95,aiub_paper_60,explainable deep learning for diabetes diagnosis with deepnetx2
aiub_author_178,aiub_paper_61,machine learning-driven iot device for women’s safety: a real-time sexual harassment prevention system
aiub_author_179,aiub_paper_62,dynamics of reaction–diffusion–advection system and its impact on river ecology in the presence of spatial heterogeneity
aiub_author_180,aiub_paper_62,dynamics of reaction–diffusion–advection system and its impact on river ecology in the presence of spatial heterogeneity
aiub_author_181,aiub_paper_62,dynamics of reaction–diffusion–advection system and its impact on river ecology in the presence of spatial heterogeneity
aiub_author_179,aiub_paper_63,wiener and lévy processes to prevent disease outbreaks: predictable vs stochastic analysis
aiub_author_42,aiub_paper_64,"crystallographic structure, antibacterial effect, and catalytic activities of fig extract mediated silver nanoparticles"
aiub_author_182,aiub_paper_65,dfu_xai: a deep learning-based approach to diabetic foot ulcer detection using feature explainability
aiub_author_183,aiub_paper_65,dfu_xai: a deep learning-based approach to diabetic foot ulcer detection using feature explainability
aiub_author_184,aiub_paper_65,dfu_xai: a deep learning-based approach to diabetic foot ulcer detection using feature explainability
aiub_author_185,aiub_paper_65,dfu_xai: a deep learning-based approach to diabetic foot ulcer detection using feature explainability
aiub_author_186,aiub_paper_65,dfu_xai: a deep learning-based approach to diabetic foot ulcer detection using feature explainability
aiub_author_187,aiub_paper_65,dfu_xai: a deep learning-based approach to diabetic foot ulcer detection using feature explainability
aiub_author_188,aiub_paper_66,current trends and future trajectories: polymer-modified concrete in the context of bangladesh
aiub_author_189,aiub_paper_66,current trends and future trajectories: polymer-modified concrete in the context of bangladesh
aiub_author_190,aiub_paper_67,"combined fluid and ferrofluid buoyancy force, heat absorption and non linear ferro-viscosity effects on ferro- hydrodynamics fluid flow in orthogonal porous surface"
aiub_author_54,aiub_paper_68,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_176,aiub_paper_68,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_53,aiub_paper_68,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_191,aiub_paper_68,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_10,aiub_paper_68,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_11,aiub_paper_68,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_192,aiub_paper_68,spf-net: solar panel fault detection using u-net based deep learning image classification
aiub_author_193,aiub_paper_69,aspect-based sentiment analysis model for evaluating teachers' performance from students' feedback
aiub_author_194,aiub_paper_69,aspect-based sentiment analysis model for evaluating teachers' performance from students' feedback
aiub_author_122,aiub_paper_69,aspect-based sentiment analysis model for evaluating teachers' performance from students' feedback
aiub_author_195,aiub_paper_69,aspect-based sentiment analysis model for evaluating teachers' performance from students' feedback
aiub_author_196,aiub_paper_70,evaluating the performance of a visual support system for driving assistance using a deep learning algorithm
aiub_author_197,aiub_paper_70,evaluating the performance of a visual support system for driving assistance using a deep learning algorithm
aiub_author_198,aiub_paper_70,evaluating the performance of a visual support system for driving assistance using a deep learning algorithm
aiub_author_178,aiub_paper_71,deep learning-based iot system for remote monitoring and early detection of health issues in real-time
aiub_author_199,aiub_paper_71,deep learning-based iot system for remote monitoring and early detection of health issues in real-time
aiub_author_200,aiub_paper_71,deep learning-based iot system for remote monitoring and early detection of health issues in real-time
aiub_author_10,aiub_paper_71,deep learning-based iot system for remote monitoring and early detection of health issues in real-time
aiub_author_11,aiub_paper_71,deep learning-based iot system for remote monitoring and early detection of health issues in real-time
aiub_author_201,aiub_paper_71,deep learning-based iot system for remote monitoring and early detection of health issues in real-time
aiub_author_202,aiub_paper_72,"structure, microstructure and magneto-elastic property study on co40ni29al31 ferromagnetic shapememory alloy ribbon"
aiub_author_30,aiub_paper_72,"structure, microstructure and magneto-elastic property study on co40ni29al31 ferromagnetic shapememory alloy ribbon"
aiub_author_164,aiub_paper_72,"structure, microstructure and magneto-elastic property study on co40ni29al31 ferromagnetic shapememory alloy ribbon"
aiub_author_203,aiub_paper_73,blockchain based agriculture using the application of uav and deep learning technique: alexnet cnn
aiub_author_204,aiub_paper_73,blockchain based agriculture using the application of uav and deep learning technique: alexnet cnn
aiub_author_205,aiub_paper_74,a stacked ensemble machine learning approach for the prediction of diabetes
aiub_author_206,aiub_paper_74,a stacked ensemble machine learning approach for the prediction of diabetes
aiub_author_207,aiub_paper_74,a stacked ensemble machine learning approach for the prediction of diabetes
aiub_author_178,aiub_paper_74,a stacked ensemble machine learning approach for the prediction of diabetes
aiub_author_208,aiub_paper_74,a stacked ensemble machine learning approach for the prediction of diabetes
aiub_author_209,aiub_paper_75,unraveling the burden of t2d among the adolescents in bangladesh: a statistical exploration of prevalence and influencing factors
aiub_author_66,aiub_paper_76,structure based photocatalytic efficiency and optical properties of zno nanoparticles modified by annealing including williamson-hall microstructural investigation
aiub_author_20,aiub_paper_77,a non-invasive methods for neonatal jaundice detection and monitoring to assess bilirubin level: a review
aiub_author_210,aiub_paper_77,a non-invasive methods for neonatal jaundice detection and monitoring to assess bilirubin level: a review
aiub_author_211,aiub_paper_77,a non-invasive methods for neonatal jaundice detection and monitoring to assess bilirubin level: a review
aiub_author_53,aiub_paper_78,utilization of machine learning strategies in the investigation of suspected credit card fraud
