Author ID,Paper ID,Title
buet_author_139,buet_paper_52,Actual rating calculation of the zoom cloud meetings app using user reviews on google play store with sentiment annotation of BERT and hybridization of RNN and LSTM
buet_author_140,buet_paper_52,Actual rating calculation of the zoom cloud meetings app using user reviews on google play store with sentiment annotation of BERT and hybridization of RNN and LSTM
buet_author_141,buet_paper_53,161
buet_author_142,buet_paper_53,161
buet_author_143,buet_paper_54,Data-driven approaches for road safety: A comprehensive systematic literature review
buet_author_125,buet_paper_54,Data-driven approaches for road safety: A comprehensive systematic literature review
buet_author_60,buet_paper_54,Data-driven approaches for road safety: A comprehensive systematic literature review
buet_author_144,buet_paper_54,Data-driven approaches for road safety: A comprehensive systematic literature review
buet_author_145,buet_paper_54,Data-driven approaches for road safety: A comprehensive systematic literature review
buet_author_146,buet_paper_55,35
buet_author_147,buet_paper_55,35
buet_author_148,buet_paper_56,Align-gram: Rethinking the Skip-gram Model for Protein Sequence Analysis
buet_author_149,buet_paper_56,Align-gram: Rethinking the Skip-gram Model for Protein Sequence Analysis
buet_author_17,buet_paper_56,Align-gram: Rethinking the Skip-gram Model for Protein Sequence Analysis
buet_author_150,buet_paper_56,Align-gram: Rethinking the Skip-gram Model for Protein Sequence Analysis
buet_author_151,buet_paper_57,Transportation research interdisciplinary perspectives
buet_author_152,buet_paper_57,Transportation research interdisciplinary perspectives
buet_author_148,buet_paper_58,RamanNet: a generalized neural network architecture for Raman spectrum analysis
buet_author_153,buet_paper_58,RamanNet: a generalized neural network architecture for Raman spectrum analysis
buet_author_154,buet_paper_58,RamanNet: a generalized neural network architecture for Raman spectrum analysis
buet_author_155,buet_paper_58,RamanNet: a generalized neural network architecture for Raman spectrum analysis
buet_author_156,buet_paper_58,RamanNet: a generalized neural network architecture for Raman spectrum analysis
buet_author_150,buet_paper_58,RamanNet: a generalized neural network architecture for Raman spectrum analysis
buet_author_157,buet_paper_58,RamanNet: a generalized neural network architecture for Raman spectrum analysis
buet_author_158,buet_paper_59,Succinylated lysine residue prediction revisited
buet_author_159,buet_paper_59,Succinylated lysine residue prediction revisited
buet_author_98,buet_paper_59,Succinylated lysine residue prediction revisited
buet_author_14,buet_paper_59,Succinylated lysine residue prediction revisited
buet_author_160,buet_paper_60,MAMMLE: A Framework for Phylogeny Estimation Based on Multiobjective Application-aware Multiple Sequence Alignment and Maximum Likelihood Ensemble
buet_author_161,buet_paper_60,MAMMLE: A Framework for Phylogeny Estimation Based on Multiobjective Application-aware Multiple Sequence Alignment and Maximum Likelihood Ensemble
buet_author_98,buet_paper_60,MAMMLE: A Framework for Phylogeny Estimation Based on Multiobjective Application-aware Multiple Sequence Alignment and Maximum Likelihood Ensemble
buet_author_14,buet_paper_60,MAMMLE: A Framework for Phylogeny Estimation Based on Multiobjective Application-aware Multiple Sequence Alignment and Maximum Likelihood Ensemble
buet_author_162,buet_paper_61,Md Shamsuzzoha Bayzid
buet_author_163,buet_paper_61,Md Shamsuzzoha Bayzid
buet_author_164,buet_paper_61,Md Shamsuzzoha Bayzid
buet_author_97,buet_paper_62,NoVaTeST: identifying genes with location-dependent noise variance in spatial transcriptomics data
buet_author_165,buet_paper_62,NoVaTeST: identifying genes with location-dependent noise variance in spatial transcriptomics data
buet_author_98,buet_paper_62,NoVaTeST: identifying genes with location-dependent noise variance in spatial transcriptomics data
buet_author_46,buet_paper_62,NoVaTeST: identifying genes with location-dependent noise variance in spatial transcriptomics data
buet_author_166,buet_paper_63,Springer
buet_author_167,buet_paper_63,Springer
buet_author_71,buet_paper_64,A Study on Food Value Estimation From Images: Taxonomies
buet_author_59,buet_paper_64,A Study on Food Value Estimation From Images: Taxonomies
buet_author_61,buet_paper_64,A Study on Food Value Estimation From Images: Taxonomies
buet_author_168,buet_paper_64,A Study on Food Value Estimation From Images: Taxonomies
buet_author_60,buet_paper_64,A Study on Food Value Estimation From Images: Taxonomies
buet_author_72,buet_paper_64,A Study on Food Value Estimation From Images: Taxonomies
buet_author_169,buet_paper_65,Heliyon
buet_author_170,buet_paper_65,Heliyon
buet_author_171,buet_paper_66,Bioinformatics Advances
buet_author_172,buet_paper_66,Bioinformatics Advances
buet_author_173,buet_paper_67,A Prediction Based Replica Selection Strategy for Reducing Tail Latency in Geo-Distributed Systems
buet_author_174,buet_paper_67,A Prediction Based Replica Selection Strategy for Reducing Tail Latency in Geo-Distributed Systems
buet_author_175,buet_paper_68,Md. Shamsuzzoha Bayzid
buet_author_176,buet_paper_68,Md. Shamsuzzoha Bayzid
buet_author_177,buet_paper_68,Md. Shamsuzzoha Bayzid
buet_author_178,buet_paper_69,Computing the longest common almost-increasing subsequence
buet_author_179,buet_paper_69,Computing the longest common almost-increasing subsequence
buet_author_180,buet_paper_69,Computing the longest common almost-increasing subsequence
buet_author_181,buet_paper_70,PLoS ONE
buet_author_182,buet_paper_70,PLoS ONE
buet_author_183,buet_paper_70,PLoS ONE
buet_author_184,buet_paper_71,An enhanced rbmt: When rbmt outperforms modern data-driven translators
buet_author_185,buet_paper_71,An enhanced rbmt: When rbmt outperforms modern data-driven translators
buet_author_186,buet_paper_71,An enhanced rbmt: When rbmt outperforms modern data-driven translators
buet_author_187,buet_paper_72,Sustainability
buet_author_188,buet_paper_72,Sustainability
buet_author_189,buet_paper_73,Md Toki Tahmid
buet_author_190,buet_paper_73,Md Toki Tahmid
buet_author_191,buet_paper_73,Md Toki Tahmid
buet_author_190,buet_paper_74,LC-Net: Localized Counting Network for Extremely Dense Crowds
buet_author_113,buet_paper_74,LC-Net: Localized Counting Network for Extremely Dense Crowds
buet_author_191,buet_paper_74,LC-Net: Localized Counting Network for Extremely Dense Crowds
buet_author_192,buet_paper_74,LC-Net: Localized Counting Network for Extremely Dense Crowds
buet_author_193,buet_paper_74,LC-Net: Localized Counting Network for Extremely Dense Crowds
buet_author_194,buet_paper_74,LC-Net: Localized Counting Network for Extremely Dense Crowds
buet_author_195,buet_paper_75,IEEE Transactions on Cloud Computing
buet_author_196,buet_paper_75,IEEE Transactions on Cloud Computing
buet_author_176,buet_paper_76,Md Shamsuzzoha Bayzid
buet_author_197,buet_paper_76,Md Shamsuzzoha Bayzid
buet_author_198,buet_paper_76,Md Shamsuzzoha Bayzid
buet_author_199,buet_paper_77,Briefings in Bioinformatics
buet_author_200,buet_paper_77,Briefings in Bioinformatics
buet_author_201,buet_paper_78,Ad Hoc Networks
buet_author_202,buet_paper_78,Ad Hoc Networks
buet_author_203,buet_paper_78,Ad Hoc Networks
buet_author_204,buet_paper_79,IEEE Open Journal of the Communications Societ
buet_author_205,buet_paper_79,IEEE Open Journal of the Communications Societ
buet_author_206,buet_paper_79,IEEE Open Journal of the Communications Societ
buet_author_207,buet_paper_80,Federated 3GPP Mobile Edge Computing systems: a transparent proxy for third party authentication with application mobility support
buet_author_208,buet_paper_80,Federated 3GPP Mobile Edge Computing systems: a transparent proxy for third party authentication with application mobility support
buet_author_209,buet_paper_80,Federated 3GPP Mobile Edge Computing systems: a transparent proxy for third party authentication with application mobility support
buet_author_202,buet_paper_80,Federated 3GPP Mobile Edge Computing systems: a transparent proxy for third party authentication with application mobility support
buet_author_27,buet_paper_80,Federated 3GPP Mobile Edge Computing systems: a transparent proxy for third party authentication with application mobility support
buet_author_141,buet_paper_81,143
buet_author_142,buet_paper_81,143
buet_author_210,buet_paper_82,Mohammed Eunus Ali
buet_author_211,buet_paper_82,Mohammed Eunus Ali
buet_author_212,buet_paper_82,Mohammed Eunus Ali
buet_author_213,buet_paper_83,Predicting academic performance: Analysis of studentsâ€™ mental health condition from social media interactions
buet_author_214,buet_paper_83,Predicting academic performance: Analysis of studentsâ€™ mental health condition from social media interactions
buet_author_215,buet_paper_83,Predicting academic performance: Analysis of studentsâ€™ mental health condition from social media interactions
buet_author_60,buet_paper_83,Predicting academic performance: Analysis of studentsâ€™ mental health condition from social media interactions
buet_author_216,buet_paper_83,Predicting academic performance: Analysis of studentsâ€™ mental health condition from social media interactions
buet_author_217,buet_paper_84,Predicting Cognitive Load of an Individual With Knowledge Gained From Others: Improvements in Performance Using Crowdsourcing
buet_author_218,buet_paper_84,Predicting Cognitive Load of an Individual With Knowledge Gained From Others: Improvements in Performance Using Crowdsourcing
buet_author_219,buet_paper_84,Predicting Cognitive Load of an Individual With Knowledge Gained From Others: Improvements in Performance Using Crowdsourcing
buet_author_220,buet_paper_84,Predicting Cognitive Load of an Individual With Knowledge Gained From Others: Improvements in Performance Using Crowdsourcing
buet_author_221,buet_paper_84,Predicting Cognitive Load of an Individual With Knowledge Gained From Others: Improvements in Performance Using Crowdsourcing
buet_author_222,buet_paper_84,Predicting Cognitive Load of an Individual With Knowledge Gained From Others: Improvements in Performance Using Crowdsourcing
buet_author_49,buet_paper_84,Predicting Cognitive Load of an Individual With Knowledge Gained From Others: Improvements in Performance Using Crowdsourcing
buet_author_223,buet_paper_85,and Cybernetics: Systems
buet_author_224,buet_paper_85,and Cybernetics: Systems
buet_author_150,buet_paper_85,and Cybernetics: Systems
buet_author_225,buet_paper_85,and Cybernetics: Systems
buet_author_226,buet_paper_85,and Cybernetics: Systems
buet_author_227,buet_paper_85,and Cybernetics: Systems
buet_author_228,buet_paper_86,Rezwana Reaz
buet_author_229,buet_paper_86,Rezwana Reaz
buet_author_230,buet_paper_86,Rezwana Reaz
buet_author_231,buet_paper_87,Sensors
buet_author_232,buet_paper_87,Sensors
buet_author_233,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_234,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_235,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_236,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_237,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_238,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_239,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_240,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_241,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_150,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_242,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_243,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_244,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_245,buet_paper_88,Predicting Pulmonary Function From the Analysis of Voice: A Machine Learning Approach
buet_author_246,buet_paper_89,M Sohel Rahman
buet_author_247,buet_paper_89,M Sohel Rahman
buet_author_248,buet_paper_89,M Sohel Rahman
buet_author_249,buet_paper_90,Arthur J Campbell
buet_author_250,buet_paper_90,Arthur J Campbell
buet_author_251,buet_paper_90,Arthur J Campbell
buet_author_252,buet_paper_91,M Sohel Rahman
buet_author_253,buet_paper_91,M Sohel Rahman
buet_author_148,buet_paper_91,M Sohel Rahman
buet_author_254,buet_paper_92,Education Sciences
buet_author_255,buet_paper_92,Education Sciences
buet_author_256,buet_paper_93,Genes
buet_author_257,buet_paper_93,Genes
buet_author_178,buet_paper_94,Computing the longest common almost-increasing subsequence
buet_author_179,buet_paper_94,Computing the longest common almost-increasing subsequence
buet_author_150,buet_paper_94,Computing the longest common almost-increasing subsequence
buet_author_148,buet_paper_95,PPG2ABP: Translating Photoplethysmogram (PPG) Signals to Arterial Blood Pressure (ABP) Waveforms
buet_author_258,buet_paper_95,PPG2ABP: Translating Photoplethysmogram (PPG) Signals to Arterial Blood Pressure (ABP) Waveforms
buet_author_153,buet_paper_95,PPG2ABP: Translating Photoplethysmogram (PPG) Signals to Arterial Blood Pressure (ABP) Waveforms
buet_author_154,buet_paper_95,PPG2ABP: Translating Photoplethysmogram (PPG) Signals to Arterial Blood Pressure (ABP) Waveforms
buet_author_155,buet_paper_95,PPG2ABP: Translating Photoplethysmogram (PPG) Signals to Arterial Blood Pressure (ABP) Waveforms
buet_author_259,buet_paper_95,PPG2ABP: Translating Photoplethysmogram (PPG) Signals to Arterial Blood Pressure (ABP) Waveforms
buet_author_260,buet_paper_95,PPG2ABP: Translating Photoplethysmogram (PPG) Signals to Arterial Blood Pressure (ABP) Waveforms
buet_author_261,buet_paper_95,PPG2ABP: Translating Photoplethysmogram (PPG) Signals to Arterial Blood Pressure (ABP) Waveforms
buet_author_150,buet_paper_95,PPG2ABP: Translating Photoplethysmogram (PPG) Signals to Arterial Blood Pressure (ABP) Waveforms
buet_author_262,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_263,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_264,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_150,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_265,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_266,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_267,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_268,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_269,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_270,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_271,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_272,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_273,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_274,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_275,buet_paper_96,and Vaccination Coverage: An Exploratory Global Analysis
buet_author_276,buet_paper_97,Hasib Zunair
buet_author_277,buet_paper_97,Hasib Zunair
