Author ID,Paper ID,Title
ku_author_96,ku_paper_57,ICT Based Framework to Ensure Fair Price and Control Unethical Price Soar for Essential Commodities from Field to Plate in Developing Countries
ku_author_1,ku_paper_57,ICT Based Framework to Ensure Fair Price and Control Unethical Price Soar for Essential Commodities from Field to Plate in Developing Countries
ku_author_97,ku_paper_58,Human expression recognition based on facial features
ku_author_98,ku_paper_58,Human expression recognition based on facial features
ku_author_1,ku_paper_58,Human expression recognition based on facial features
ku_author_99,ku_paper_59,Connected component based approach for text extraction from color image
ku_author_1,ku_paper_59,Connected component based approach for text extraction from color image
ku_author_100,ku_paper_60,A progressive image transmission method based on Discrete Wavelet Transform (DWT)
ku_author_101,ku_paper_60,A progressive image transmission method based on Discrete Wavelet Transform (DWT)
ku_author_102,ku_paper_60,A progressive image transmission method based on Discrete Wavelet Transform (DWT)
ku_author_1,ku_paper_60,A progressive image transmission method based on Discrete Wavelet Transform (DWT)
ku_author_103,ku_paper_61,Multi-threaded concurrent wavelet based image compression and image editing
ku_author_1,ku_paper_61,Multi-threaded concurrent wavelet based image compression and image editing
ku_author_103,ku_paper_62,An Improved Concurrent Multi-Threaded Wavelet Transform Based Image Compression and Transmission Over Internet
ku_author_1,ku_paper_62,An Improved Concurrent Multi-Threaded Wavelet Transform Based Image Compression and Transmission Over Internet
ku_author_104,ku_paper_63,Communication Among Multiple Threads in the Concurrent Wavelet Transformation for Image Compression
ku_author_1,ku_paper_63,Communication Among Multiple Threads in the Concurrent Wavelet Transformation for Image Compression
ku_author_103,ku_paper_64,Modeling the Communications in the Multi-threaded System for Concurrent Wavelet Transform to Compress the Image
ku_author_1,ku_paper_64,Modeling the Communications in the Multi-threaded System for Concurrent Wavelet Transform to Compress the Image
ku_author_103,ku_paper_65,Enhancement of Discrete Wavelet Transform (DWT) for Image Transmission over Internet
ku_author_1,ku_paper_65,Enhancement of Discrete Wavelet Transform (DWT) for Image Transmission over Internet
ku_author_103,ku_paper_66,2D Image Compression using Concurrent Wavelet Transform
ku_author_1,ku_paper_66,2D Image Compression using Concurrent Wavelet Transform
ku_author_105,ku_paper_67,An Efficient Speech Generation Method Based on Character and Modifier of Bangla PDF Document
ku_author_106,ku_paper_67,An Efficient Speech Generation Method Based on Character and Modifier of Bangla PDF Document
ku_author_1,ku_paper_67,An Efficient Speech Generation Method Based on Character and Modifier of Bangla PDF Document
ku_author_107,ku_paper_68,A Composition Technique of Multiple Switching Functions Based on BDD
ku_author_108,ku_paper_68,A Composition Technique of Multiple Switching Functions Based on BDD
ku_author_1,ku_paper_68,A Composition Technique of Multiple Switching Functions Based on BDD
ku_author_103,ku_paper_69,A Scheme of Model Verification of the Concurrent Discrete Wavelet Transform (DWT) for Image Compression
ku_author_1,ku_paper_69,A Scheme of Model Verification of the Concurrent Discrete Wavelet Transform (DWT) for Image Compression
ku_author_109,ku_paper_70,Use of Concurrent Wavelet Transform (WT) to Image Compression and a Verification Analysis of Communicating Threads for Concurrent WT
ku_author_1,ku_paper_70,Use of Concurrent Wavelet Transform (WT) to Image Compression and a Verification Analysis of Communicating Threads for Concurrent WT
ku_author_58,ku_paper_71,Design and Implementation of a Model of a Specification Language for Formal Verification
ku_author_110,ku_paper_71,Design and Implementation of a Model of a Specification Language for Formal Verification
ku_author_1,ku_paper_71,Design and Implementation of a Model of a Specification Language for Formal Verification
ku_author_103,ku_paper_72,Message Sequence Charts to Specify the Communicating Threads for Concurrent Discrete Wavelet Transform Based Image Compression and a Verification Analysis
ku_author_1,ku_paper_72,Message Sequence Charts to Specify the Communicating Threads for Concurrent Discrete Wavelet Transform Based Image Compression and a Verification Analysis
ku_author_103,ku_paper_73,Message Sequence Charts Based Specification of the Communicating Threads to the Verified Image Compression Technique using Concurrent Wavelet Transform
ku_author_1,ku_paper_73,Message Sequence Charts Based Specification of the Communicating Threads to the Verified Image Compression Technique using Concurrent Wavelet Transform
ku_author_111,ku_paper_74,Haar Wavelet Based Approach for Image Compression and Quality Assessment of Compressed Image
ku_author_1,ku_paper_74,Haar Wavelet Based Approach for Image Compression and Quality Assessment of Compressed Image
ku_author_112,ku_paper_75,Bus Protocols: MSC-Based Specifications and Translation into Program of Verification Tool for Formal Verification
ku_author_1,ku_paper_75,Bus Protocols: MSC-Based Specifications and Translation into Program of Verification Tool for Formal Verification
ku_author_113,ku_paper_76,Discrete Wavelet Transform for Image Compression and A Model of Parallel Image Compression Scheme for Formal Verification
ku_author_1,ku_paper_76,Discrete Wavelet Transform for Image Compression and A Model of Parallel Image Compression Scheme for Formal Verification
ku_author_103,ku_paper_77,Development and Performance Analysis of an Adaptive and Scalable Image Compression Scheme with Wavelets
ku_author_1,ku_paper_77,Development and Performance Analysis of an Adaptive and Scalable Image Compression Scheme with Wavelets
ku_author_103,ku_paper_78,A Scheme of Wavelet Based Compression of 2D Image
ku_author_1,ku_paper_78,A Scheme of Wavelet Based Compression of 2D Image
ku_author_103,ku_paper_79,Modeling and verification of some communication protocols
ku_author_1,ku_paper_79,Modeling and verification of some communication protocols
ku_author_114,ku_paper_80,The Unidirectional Edge Method: A New Approach for Solving Point Enclosure problem for Arbitrary Polygon
ku_author_1,ku_paper_80,The Unidirectional Edge Method: A New Approach for Solving Point Enclosure problem for Arbitrary Polygon
ku_author_115,ku_paper_81,An Analysis of the Use of CMC in Synchronized Distance Training for Global Organizations
ku_author_116,ku_paper_81,An Analysis of the Use of CMC in Synchronized Distance Training for Global Organizations
ku_author_1,ku_paper_81,An Analysis of the Use of CMC in Synchronized Distance Training for Global Organizations
ku_author_117,ku_paper_82,Bus Protocols: An Automated Formal Verification
ku_author_118,ku_paper_82,Bus Protocols: An Automated Formal Verification
ku_author_1,ku_paper_82,Bus Protocols: An Automated Formal Verification
ku_author_119,ku_paper_83,Real Time Face Recognition Using Polynomial Regression and Sub-region Color Component Distribution
ku_author_120,ku_paper_83,Real Time Face Recognition Using Polynomial Regression and Sub-region Color Component Distribution
ku_author_121,ku_paper_83,Real Time Face Recognition Using Polynomial Regression and Sub-region Color Component Distribution
ku_author_1,ku_paper_83,Real Time Face Recognition Using Polynomial Regression and Sub-region Color Component Distribution
ku_author_122,ku_paper_84,A New Approach of Equivalence Checking for Sequential Circuits
ku_author_123,ku_paper_84,A New Approach of Equivalence Checking for Sequential Circuits
ku_author_124,ku_paper_84,A New Approach of Equivalence Checking for Sequential Circuits
ku_author_1,ku_paper_84,A New Approach of Equivalence Checking for Sequential Circuits
ku_author_125,ku_paper_85,Bangla off-line Handwritten Character Recognition Using Superimposed Matrices
ku_author_126,ku_paper_85,Bangla off-line Handwritten Character Recognition Using Superimposed Matrices
ku_author_1,ku_paper_85,Bangla off-line Handwritten Character Recognition Using Superimposed Matrices
ku_author_127,ku_paper_86,Equivalence Checking of Sequential Designs with BDD
ku_author_123,ku_paper_86,Equivalence Checking of Sequential Designs with BDD
ku_author_124,ku_paper_86,Equivalence Checking of Sequential Designs with BDD
ku_author_1,ku_paper_86,Equivalence Checking of Sequential Designs with BDD
ku_author_128,ku_paper_87,Intelligent Systems for Network Management - An alternative to the Centralized Approach of Computer Network Management
ku_author_1,ku_paper_87,Intelligent Systems for Network Management - An alternative to the Centralized Approach of Computer Network Management
ku_author_129,ku_paper_88,On the Distributed Memory MIMD Architectures
ku_author_130,ku_paper_88,On the Distributed Memory MIMD Architectures
ku_author_1,ku_paper_88,On the Distributed Memory MIMD Architectures
ku_author_131,ku_paper_89,Modeling Variability for System Families
ku_author_132,ku_paper_89,Modeling Variability for System Families
ku_author_1,ku_paper_89,Modeling Variability for System Families
ku_author_133,ku_paper_90,Line Chart Recognition and Data Extraction Technique
ku_author_134,ku_paper_90,Line Chart Recognition and Data Extraction Technique
ku_author_1,ku_paper_90,Line Chart Recognition and Data Extraction Technique
ku_author_135,ku_paper_91,Data Extraction from Line Chart Using Radon Transformation and Projection Method
ku_author_136,ku_paper_91,Data Extraction from Line Chart Using Radon Transformation and Projection Method
ku_author_1,ku_paper_91,Data Extraction from Line Chart Using Radon Transformation and Projection Method
ku_author_137,ku_paper_92,Decision tree for the structure of adaptive interview
ku_author_135,ku_paper_92,Decision tree for the structure of adaptive interview
ku_author_138,ku_paper_92,Decision tree for the structure of adaptive interview
ku_author_1,ku_paper_92,Decision tree for the structure of adaptive interview
ku_author_139,ku_paper_93,Formal verification of the Alternating Bit Protocol
ku_author_1,ku_paper_93,Formal verification of the Alternating Bit Protocol
ku_author_140,ku_paper_94,A comparative study of two solution methods to 0/1 knapsack problem
ku_author_141,ku_paper_94,A comparative study of two solution methods to 0/1 knapsack problem
ku_author_1,ku_paper_94,A comparative study of two solution methods to 0/1 knapsack problem
ku_author_142,ku_paper_95,A BDD-based approach to 0/1 knapsack problem
ku_author_141,ku_paper_95,A BDD-based approach to 0/1 knapsack problem
ku_author_1,ku_paper_95,A BDD-based approach to 0/1 knapsack problem
ku_author_143,ku_paper_96,SGI Origin and Stanford DASH: A Comparative Study
ku_author_1,ku_paper_96,SGI Origin and Stanford DASH: A Comparative Study
ku_author_144,ku_paper_97,Minimization of SOP Function using ROBDD
ku_author_1,ku_paper_97,Minimization of SOP Function using ROBDD
ku_author_145,ku_paper_98,The Impact of NetMeeting and Sametime in Synchronized Distance Training
ku_author_1,ku_paper_98,The Impact of NetMeeting and Sametime in Synchronized Distance Training
ku_author_146,ku_paper_99,A comparison-based study on CRAY T3D and CRAY T3E Systems
ku_author_1,ku_paper_99,A comparison-based study on CRAY T3D and CRAY T3E Systems
