Author Name,Author ID
11. D. Alam,CU_11._D._Alam
11th International Conference on Computer,CU_11th_International_Conference_on_Computer
12,CU_12
12) abhijit bhowmik,CU_12)_abhijit_bhowmik
12th International Conference on Language Resources,CU_12th_International_Conference_on_Language_Resources
12th International Symposium on Empirical Software Engineering,CU_12th_International_Symposium_on_Empirical_Software_Engineering
13th International Conference on Computer,CU_13th_International_Conference_on_Computer
13th International Conference on Signal Image Technology,CU_13th_International_Conference_on_Signal_Image_Technology
13th Japan-Korea Joint Workshop on Algorithms,CU_13th_Japan-Korea_Joint_Workshop_on_Algorithms
13th international symposium on spatial,CU_13th_international_symposium_on_spatial
14th Annual Bangladesh Science Conference,CU_14th_Annual_Bangladesh_Science_Conference
14th DCOSS,CU_14th_DCOSS
14th IEEE International Conference on Wireless,CU_14th_IEEE_International_Conference_on_Wireless
14th International Conference on Cloud Computing,CU_14th_International_Conference_on_Cloud_Computing
14th International Conference on Computer,CU_14th_International_Conference_on_Computer
14th International Conference on Web Information Systems,CU_14th_International_Conference_on_Web_Information_Systems
15,CU_15
15th ACM/IEEE International Symposium on Empirical Software Engineering,CU_15th_ACM/IEEE_International_Symposium_on_Empirical_Software_Engineering
15th IEEE Symposium on Computers,CU_15th_IEEE_Symposium_on_Computers
15th International Conference on Computer,CU_15th_International_Conference_on_Computer
16,CU_16
16th Annual International Computing,CU_16th_Annual_International_Computing
16th International Conference on Computer,CU_16th_International_Conference_on_Computer
16th International Symposium on Spatial,CU_16th_International_Symposium_on_Spatial
17 March 2021.,CU_17_March_2021.
17th IEEE International Conference on Machine Learning,CU_17th_IEEE_International_Conference_on_Machine_Learning
17th International Conference on Computer,CU_17th_International_Conference_on_Computer
17th International Conference on Distributed Computing,CU_17th_International_Conference_on_Distributed_Computing
18) tania rahman,CU_18)_tania_rahman
18th IEEE International Conference on High Performance Computing,CU_18th_IEEE_International_Conference_on_High_Performance_Computing
19.	Sadia Mahjabin,CU_19.	Sadia_Mahjabin
196,CU_196
19th International Computing,CU_19th_International_Computing
1a) s. b. faruque,CU_1a)_s._b._faruque
1st International Conference on Advances in Science,CU_1st_International_Conference_on_Advances_in_Science
1st International Conference on Computer,CU_1st_International_Conference_on_Computer
1st International Conference on Networking Systems,CU_1st_International_Conference_on_Networking_Systems
2,CU_2
2 y. haque1,CU_2_y._haque1
2.	Rahul Mohalder,CU_2.	Rahul_Mohalder
2. ahsanul akib,CU_2._ahsanul_akib
2. oa beg,CU_2._oa_beg
2. sohrab khan,CU_2._sohrab_khan
2003,CU_2003
2003.,CU_2003.
2004.,CU_2004.
2006 International Conference on Electrical,CU_2006_International_Conference_on_Electrical
2006.,CU_2006.
2007 10th international conference on computer,CU_2007_10th_international_conference_on_computer
2007 International Conference on Information,CU_2007_International_Conference_on_Information
2007.,CU_2007.
2008 11th International Conference on Computer,CU_2008_11th_International_Conference_on_Computer
2008 Digital Image Computing: Techniques,CU_2008_Digital_Image_Computing:_Techniques
2008 IEEE International Conference on Multimedia,CU_2008_IEEE_International_Conference_on_Multimedia
2008.,CU_2008.
2009 Digital Image Computing: Techniques,CU_2009_Digital_Image_Computing:_Techniques
2009 IEEE International Conference on Multimedia,CU_2009_IEEE_International_Conference_on_Multimedia
2009.,CU_2009.
2010 13th International Conference on Computer,CU_2010_13th_International_Conference_on_Computer
2010.,CU_2010.
2011.,CU_2011.
2012 doi: doi:10.3390/s120201827,CU_2012_doi:_doi:10.3390/s120201827
2012.,CU_2012.
2013,CU_2013
2013.,CU_2013.
2014,CU_2014
2014.,CU_2014.
2015 4th International Conference on Computer Science,CU_2015_4th_International_Conference_on_Computer_Science
2015 IEEE 11th International Conference on Wireless,CU_2015_IEEE_11th_International_Conference_on_Wireless
2015 International Conference on Networking Systems,CU_2015_International_Conference_on_Networking_Systems
2016 19th International Conference on Computer,CU_2016_19th_International_Conference_on_Computer
2016 International Conference on Networking Systems,CU_2016_International_Conference_on_Networking_Systems
2017,CU_2017
2017 IEEE 36th International Performance Computing,CU_2017_IEEE_36th_International_Performance_Computing
2017.,CU_2017.
2017Shuvashish Paul,CU_2017Shuvashish_Paul
2018 IEEE 18th International Conference on Bioinformatics,CU_2018_IEEE_18th_International_Conference_on_Bioinformatics
2018 IEEE 42nd Annual Computer Software,CU_2018_IEEE_42nd_Annual_Computer_Software
2018.,CU_2018.
2018. doi: DOI: 10.4236/jcc.2018.69006,CU_2018._doi:_DOI:_10.4236/jcc.2018.69006
2019 IEEE 19th International Conference on Bioinformatics,CU_2019_IEEE_19th_International_Conference_on_Bioinformatics
2019 IEEE 43rd Annual Computer Software,CU_2019_IEEE_43rd_Annual_Computer_Software
2019 doi: DOI: 10.1109/ICASERT.2019.8934545,CU_2019_doi:_DOI:_10.1109/ICASERT.2019.8934545
2020 30th International Telecommunication Networks,CU_2020_30th_International_Telecommunication_Networks
2020.,CU_2020.
2020. doi: DOI: 10.1177/1550147720902007,CU_2020._doi:_DOI:_10.1177/1550147720902007
2021 IEEE 27th Real-Time,CU_2021_IEEE_27th_Real-Time
2021 IEEE 45th Annual Computer Software,CU_2021_IEEE_45th_Annual_Computer_Software
2021 IEEE international black sea conference on communications,CU_2021_IEEE_international_black_sea_conference_on_communications
2021 IEEE/RSJ International Conference on Intelligent Robots,CU_2021_IEEE/RSJ_International_Conference_on_Intelligent_Robots
2021. doi: DOI: http://doi.org/10.11591/ijeecs.v21.i2.pp1140-1150,CU_2021._doi:_DOI:_http://doi.org/10.11591/ijeecs.v21.i2.pp1140-1150
2021. doi: https://doi.org/10.1016/j.jksuci. 2021.05.003,CU_2021._doi:_https://doi.org/10.1016/j.jksuci._2021.05.003
2022 10th International Conference on Affective Computing,CU_2022_10th_International_Conference_on_Affective_Computing
2022 IEEE 21st International Symposium on Network Computing,CU_2022_IEEE_21st_International_Symposium_on_Network_Computing
2022 IEEE Wireless Communications,CU_2022_IEEE_Wireless_Communications
2022 International Conference on Innovation,CU_2022_International_Conference_on_Innovation
2022. doi: DOI: https://doi.org/10.46338/ijetae0922_07,CU_2022._doi:_DOI:_https://doi.org/10.46338/ijetae0922_07
2022. doi: DOI: https://doi.org/10.46338/ijetae1122_04,CU_2022._doi:_DOI:_https://doi.org/10.46338/ijetae1122_04
2023 11th International Conference on Affective Computing,CU_2023_11th_International_Conference_on_Affective_Computing
2023 IEEE Asia-Pacific Conference on Computer Science,CU_2023_IEEE_Asia-Pacific_Conference_on_Computer_Science
20th ACM Conference on Computer-Supported Cooperative Work,CU_20th_ACM_Conference_on_Computer-Supported_Cooperative_Work
20th EAI International Conference on Mobile,CU_20th_EAI_International_Conference_on_Mobile
20th International Conference on Computer Communications,CU_20th_International_Conference_on_Computer_Communications
20th International Conference on Computers,CU_20th_International_Conference_on_Computers
21,CU_21
21. m. f. mridha,CU_21._m._f._mridha
23.	Md. Atikur Rahman Sabuj,CU_23.	Md._Atikur_Rahman_Sabuj
231,CU_231
23rd ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems (ACM SIGSPATIAL),CU_23rd_ACM_SIGSPATIAL_International_Conference_on_Advances_in_Geographic_Information_Systems_(ACM_SIGSPATIAL)
23rd IEEE International Performance Computing,CU_23rd_IEEE_International_Performance_Computing
24) bijoya bose khan,CU_24)_bijoya_bose_khan
24th IEEE International Conference on Advanced Information Networking,CU_24th_IEEE_International_Conference_on_Advanced_Information_Networking
24th Workshop of the UK Planning,CU_24th_Workshop_of_the_UK_Planning
25th IEEE Canadian Conference on Electrical,CU_25th_IEEE_Canadian_Conference_on_Electrical
26) abhijit bhowmik,CU_26)_abhijit_bhowmik
262,CU_262
26th IEEE International Conference on Embedded,CU_26th_IEEE_International_Conference_on_Embedded
29th International Conference on Scientific,CU_29th_International_Conference_on_Scientific
2nd Int. Conf. on Computer Science,CU_2nd_Int._Conf._on_Computer_Science
2nd International Conference on Electrical Engineering,CU_2nd_International_Conference_on_Electrical_Engineering
2nd International Conference on Future Generation Communication,CU_2nd_International_Conference_on_Future_Generation_Communication
2nd International Conference on Networking Systems,CU_2nd_International_Conference_on_Networking_Systems
2nd International {ACM} Workshop on Managing,CU_2nd_International_{ACM}_Workshop_on_Managing
3,CU_3
3-5 July,CU_3-5_July
33rd Euromicro Conference on Real-Time Systems (ECRTS 2021),CU_33rd_Euromicro_Conference_on_Real-Time_Systems_(ECRTS_2021)
34.	Kamrul Hasan Talukder and Koichi Harada,CU_34.	Kamrul_Hasan_Talukder_and_Koichi_Harada
34th Euromicro Conference on Real-Time Systems (ECRTS 2022),CU_34th_Euromicro_Conference_on_Real-Time_Systems_(ECRTS_2022)
35th Euromicro Conference on Real-Time Systems,CU_35th_Euromicro_Conference_on_Real-Time_Systems
38.	Kamrul Hasan Talukder,CU_38.	Kamrul_Hasan_Talukder
39th Midwest Symposium on Circuits,CU_39th_Midwest_Symposium_on_Circuits
3GP multimedia file formats using wireless network parameters,CU_3GP_multimedia_file_formats_using_wireless_network_parameters
3rd Int. Conf. Parallel,CU_3rd_Int._Conf._Parallel
3rd International Conference on Computer,CU_3rd_International_Conference_on_Computer
3rd annual Conference on Communication Networks,CU_3rd_annual_Conference_on_Communication_Networks
4,CU_4
4) d karmaker,CU_4)_d_karmaker
4-Connected Planar Graphs,CU_4-Connected_Planar_Graphs
4-gram and 5-gram Language Model,CU_4-gram_and_5-gram_Language_Model
4. amena ferdosui,CU_4._amena_ferdosui
4. m sohail,CU_4._m_sohail
41.	Kamrul Hasan Talukder and Koichi Harada,CU_41.	Kamrul_Hasan_Talukder_and_Koichi_Harada
45.	Kamrul Hasan Talukder and Koichi Harada,CU_45.	Kamrul_Hasan_Talukder_and_Koichi_Harada
46.	Kamrul Hasan Talukder,CU_46.	Kamrul_Hasan_Talukder
47.	Kamrul Hasan Talukder and Koichi Harada,CU_47.	Kamrul_Hasan_Talukder_and_Koichi_Harada
4G,CU_4G
4th International ACM Workshop on Managing,CU_4th_International_ACM_Workshop_on_Managing
4th International Conference on Bioinformatics,CU_4th_International_Conference_on_Bioinformatics
4th International Conference on Computer,CU_4th_International_Conference_on_Computer
4th International Conference on Electrical,CU_4th_International_Conference_on_Electrical
4th International Conference on Internet of Things,CU_4th_International_Conference_on_Internet_of_Things
5) m a imran,CU_5)_m_a_imran
5. ayesha,CU_5._ayesha
5. f tuz zohra,CU_5._f_tuz_zohra
52.	Kamrul Hasan Talukder,CU_52.	Kamrul_Hasan_Talukder
53.	Ahmed Shah Mashiyat,CU_53.	Ahmed_Shah_Mashiyat
54.	Manishankar Mondal,CU_54.	Manishankar_Mondal
55.	Nilimesh Halder,CU_55.	Nilimesh_Halder
56.	Ahmed Shah Mashiyat,CU_56.	Ahmed_Shah_Mashiyat
57.	Nilimesh Halder,CU_57.	Nilimesh_Halder
59.	Md. Khademul Islam Molla,CU_59.	Md._Khademul_Islam_Molla
5th International Conference on Computer,CU_5th_International_Conference_on_Computer
5th International Conference on Electrical,CU_5th_International_Conference_on_Electrical
5th International Symposium on Advanced Intelligent Systems (SCIS&ISIS2004),CU_5th_International_Symposium_on_Advanced_Intelligent_Systems_(SCIS&ISIS2004)
5th International Symposium on Computer Music Modeling,CU_5th_International_Symposium_on_Computer_Music_Modeling
5th International Workshop on Hot Topics in Peer-to-peer computing,CU_5th_International_Workshop_on_Hot_Topics_in_Peer-to-peer_computing
5th international conference on Computer graphics,CU_5th_international_conference_on_Computer_graphics
6,CU_6
6) m islam,CU_6)_m_islam
60.	Shamim Hasnat Ripon,CU_60.	Shamim_Hasnat_Ripon
61.	Md. Khademul Islam Molla,CU_61.	Md._Khademul_Islam_Molla
63.	Kamrul Hasan Talukder,CU_63.	Kamrul_Hasan_Talukder
64.	Kamrul Hasan Talukder,CU_64.	Kamrul_Hasan_Talukder
65.	Kamrul Hasan Talukder,CU_65.	Kamrul_Hasan_Talukder
66.	Kamrul Hasan Talukder,CU_66.	Kamrul_Hasan_Talukder
67.	Kamrul Hasan Talukder and Md. Khademul Islam Molla,CU_67.	Kamrul_Hasan_Talukder_and_Md._Khademul_Islam_Molla
68.	Kamrul Hasan Talukder and Md. Khademul Islam Molla,CU_68.	Kamrul_Hasan_Talukder_and_Md._Khademul_Islam_Molla
69.	Kamrul Hasan Talukder and Md. Khademul Islam Molla,CU_69.	Kamrul_Hasan_Talukder_and_Md._Khademul_Islam_Molla
6th Annual International Conference on Computing,CU_6th_Annual_International_Conference_on_Computing
6th IEEE International Conference on Advanced Communication Technology - ICACT,CU_6th_IEEE_International_Conference_on_Advanced_Communication_Technology_-_ICACT
6th International Conference on Computer,CU_6th_International_Conference_on_Computer
6th International Congress on Information,CU_6th_International_Congress_on_Information
7) a bhowmik,CU_7)_a_bhowmik
7.	Prince Mahmud,CU_7.	Prince_Mahmud
7. ft zohra,CU_7._ft_zohra
70.	Kamrul Hasan Talukder and Md. Khademul Islam Molla,CU_70.	Kamrul_Hasan_Talukder_and_Md._Khademul_Islam_Molla
71.	Md. Khademul Islam Molla and Kamrul Hasan Talukder,CU_71.	Md._Khademul_Islam_Molla_and_Kamrul_Hasan_Talukder
72.	Kamrul Hasan Talukder and Md. Khademul Islam Molla,CU_72.	Kamrul_Hasan_Talukder_and_Md._Khademul_Islam_Molla
73.	Kamrul Hasan Talukder and Md. Khademul Islam Molla,CU_73.	Kamrul_Hasan_Talukder_and_Md._Khademul_Islam_Molla
7h International Conference on Informatio,CU_7h_International_Conference_on_Informatio
7th International Conference on Computer,CU_7th_International_Conference_on_Computer
7th International Symposium on advanced Intelligent Systems (SCIS & ISIS 2006),CU_7th_International_Symposium_on_advanced_Intelligent_Systems_(SCIS_&_ISIS_2006)
8,CU_8
8. ft tuz zohra,CU_8._ft_tuz_zohra
8. hosen,CU_8._hosen
84,CU_84
8th IEEE Workshop of Multicore,CU_8th_IEEE_Workshop_of_Multicore
8th International Conference on Computer,CU_8th_International_Conference_on_Computer
9,CU_9
9. mj uddin,CU_9._mj_uddin
9th International Symposium on Advanced Intelligent Systems,CU_9th_International_Symposium_on_Advanced_Intelligent_Systems
9th International Symposium on Advanced Intelligent Systems (SCIS&ISIS2008),CU_9th_International_Symposium_on_Advanced_Intelligent_Systems_(SCIS&ISIS2008)
9th International Symposium on Mobility Management,CU_9th_International_Symposium_on_Mobility_Management
A,CU_A
A Ahmad,CU_A_Ahmad
A Al Mamun,CU_A_Al_Mamun
A Al Muksit,CU_A_Al_Muksit
A Al Saud,CU_A_Al_Saud
A B M Alim Al Islam,CU_A_B_M_Alim_Al_Islam
A Bhattacharjee,CU_A_Bhattacharjee
A Biometric Based: 3-D Ear Recognition System Combining Local,CU_A_Biometric_Based:_3-D_Ear_Recognition_System_Combining_Local
A Cloud-based Dynamic Waste Management System for Smart Cities,CU_A_Cloud-based_Dynamic_Waste_Management_System_for_Smart_Cities
A Comparative Study on Different Types of Approaches to Bengali document Categorization,CU_A_Comparative_Study_on_Different_Types_of_Approaches_to_Bengali_document_Categorization
A Comprehensive Survey on Bengali Phoneme Recognition,CU_A_Comprehensive_Survey_on_Bengali_Phoneme_Recognition
A Crowd Enabled Approach for Processing Nearest Neighbor,CU_A_Crowd_Enabled_Approach_for_Processing_Nearest_Neighbor
A Crowd-Enabled Approach for Privacy-Enhanced,CU_A_Crowd-Enabled_Approach_for_Privacy-Enhanced
A Das,CU_A_Das
A Datta,CU_A_Datta
A Dehzangi,CU_A_Dehzangi
A Ferworn,CU_A_Ferworn
A Firoze,CU_A_Firoze
A Flexible Keypad Reducing Keystrokes,CU_A_Flexible_Keypad_Reducing_Keystrokes
A Framework for Checking,CU_A_Framework_for_Checking
A Heuristic for Maximum Greedy Consensus Tree Problem,CU_A_Heuristic_for_Maximum_Greedy_Consensus_Tree_Problem
A Hybrid Encryption Technique based on DNA Cryptography,CU_A_Hybrid_Encryption_Technique_based_on_DNA_Cryptography
A Hybrid P2P Protocol for Real-time Applications,CU_A_Hybrid_P2P_Protocol_for_Real-time_Applications
A Jahan,CU_A_Jahan
A K M Akhtar Hossain,CU_A_K_M_Akhtar_Hossain
A K M Bahalul Haque,CU_A_K_M_Bahalul_Haque
A K M Mahbubur Rahman,CU_A_K_M_Mahbubur_Rahman
A K M Shahariar Azad Rabby,CU_A_K_M_Shahariar_Azad_Rabby
A Kabir,CU_A_Kabir
A Khatun,CU_A_Khatun
A Khuda,CU_A_Khuda
A Linear Algorithm for Resource Tripartitioning Triconnected Planar Graphs,CU_A_Linear_Algorithm_for_Resource_Tripartitioning_Triconnected_Planar_Graphs
A Linguistically Sortable Bengali Coding System,CU_A_Linguistically_Sortable_Bengali_Coding_System
A Low Frequency Band Watermarking with Weighted Correction in the Combined Cosine and Wavelet Transform Domain,CU_A_Low_Frequency_Band_Watermarking_with_Weighted_Correction_in_the_Combined_Cosine_and_Wavelet_Transform_Domain
A M Esfar-E-Alam and Md Ashraful Alam,CU_A_M_Esfar-E-Alam_and_Md_Ashraful_Alam
A M.,CU_A_M.
A Mahbub,CU_A_Mahbub
A Mathews,CU_A_Mathews
A Matin,CU_A_Matin
A Model for Automatic Partial Evaluation of SQL Queries,CU_A_Model_for_Automatic_Partial_Evaluation_of_SQL_Queries
A Motion-Aware Approach for Efficient Evaluation of Continuous Queries on 3D Object Databases,CU_A_Motion-Aware_Approach_for_Efficient_Evaluation_of_Continuous_Queries_on_3D_Object_Databases
A Multicast-based MAC Protocol for Improving Data Transmission Efficiency in Industrial WSNs.,CU_A_Multicast-based_MAC_Protocol_for_Improving_Data_Transmission_Efficiency_in_Industrial_WSNs.
A Necessary Condition,CU_A_Necessary_Condition
A Network-based Seamless Handover scheme for Multi-homed devices,CU_A_Network-based_Seamless_Handover_scheme_for_Multi-homed_devices
A New Adaptive Merging,CU_A_New_Adaptive_Merging
A New Adaptive Strategy for Pruning,CU_A_New_Adaptive_Strategy_for_Pruning
A New Algorithm for Systems of Linear Equations,CU_A_New_Algorithm_for_Systems_of_Linear_Equations
A New Approach to File Encryption,CU_A_New_Approach_to_File_Encryption
A New Constructive Algorithm for Architectural,CU_A_New_Constructive_Algorithm_for_Architectural
A New Constructive Algorithm for Designing,CU_A_New_Constructive_Algorithm_for_Designing
A New Crossover Operator,CU_A_New_Crossover_Operator
A New Efficient Algorithm for Computing the Longest Common Subsequence,CU_A_New_Efficient_Algorithm_for_Computing_the_Longest_Common_Subsequence
A New Histogram-Shifting-Imitated Embedding Scheme,CU_A_New_Histogram-Shifting-Imitated_Embedding_Scheme
A New Technique for Database Fragmentation in Distributed Systems,CU_A_New_Technique_for_Database_Fragmentation_in_Distributed_Systems
A New algorithm to Design Compact Two-Hidden Layer Artificial Neural Networks,CU_A_New_algorithm_to_Design_Compact_Two-Hidden_Layer_Artificial_Neural_Networks
A Novel Anonymization Technique to Trade-off Location Privacy,CU_A_Novel_Anonymization_Technique_to_Trade-off_Location_Privacy
A Novel Approach for VNF Requirement Prediction Using DNN,CU_A_Novel_Approach_for_VNF_Requirement_Prediction_Using_DNN
A Novel Block Matching Algorithm for Motion Vector Estimation,CU_A_Novel_Block_Matching_Algorithm_for_Motion_Vector_Estimation
A Novel Feedback Based Fast Adaptive Trust Model for P2P Networks,CU_A_Novel_Feedback_Based_Fast_Adaptive_Trust_Model_for_P2P_Networks
A Novel Image Steganography using Multiple LSB substitution,CU_A_Novel_Image_Steganography_using_Multiple_LSB_substitution
A Novel Scheduling,CU_A_Novel_Scheduling
A Nowshin,CU_A_Nowshin
A Parametric I/O Model for Modern Storage Devices,CU_A_Parametric_I/O_Model_for_Modern_Storage_Devices
A Prediction Based Replica Selection Strategy for Reducing Tail Latency in Distributed Systems,CU_A_Prediction_Based_Replica_Selection_Strategy_for_Reducing_Tail_Latency_in_Distributed_Systems
A Privacy-Enhanced,CU_A_Privacy-Enhanced
A Quorum Based Distributed Mutual Exclusion Algorithm for Multi-Level Clustered Network Architecture,CU_A_Quorum_Based_Distributed_Mutual_Exclusion_Algorithm_for_Multi-Level_Clustered_Network_Architecture
A R Sarkar S Ahmad,CU_A_R_Sarkar_S_Ahmad
A Rahman,CU_A_Rahman
A S M Baized Shuvo,CU_A_S_M_Baized_Shuvo
A S M Faruk Abdullah,CU_A_S_M_Faruk_Abdullah
A S M Muktadiru Baized Shuvo,CU_A_S_M_Muktadiru_Baized_Shuvo
A S M Rayhan,CU_A_S_M_Rayhan
A S Md. Mokarrom Hossain,CU_A_S_Md._Mokarrom_Hossain
A Sattar,CU_A_Sattar
A Scalable Algorithm for Multi-class Support Vector Machine on Geo-Distributed Datasets,CU_A_Scalable_Algorithm_for_Multi-class_Support_Vector_Machine_on_Geo-Distributed_Datasets
A Shallow U-Net Architecture for Reliably Predicting Blood Pressure (BP) from Photoplethysmogram (PPG),CU_A_Shallow_U-Net_Architecture_for_Reliably_Predicting_Blood_Pressure_(BP)_from_Photoplethysmogram_(PPG)
A Sharma,CU_A_Sharma
A Shruti,CU_A_Shruti
A Simplified Complexity Analysis of McDiarmid,CU_A_Simplified_Complexity_Analysis_of_McDiarmid
A Statistical Model for Ideal Team Selection for A National Cricket Squad,CU_A_Statistical_Model_for_Ideal_Team_Selection_for_A_National_Cricket_Squad
A Stochastic Decision Tree Model For Predicting The T20 International Cricket Match Result,CU_A_Stochastic_Decision_Tree_Model_For_Predicting_The_T20_International_Cricket_Match_Result
A Study on the Challenges,CU_A_Study_on_the_Challenges
A Subset Coding based k-Anonymization Technique to Trade-off Location Privacy,CU_A_Subset_Coding_based_k-Anonymization_Technique_to_Trade-off_Location_Privacy
A Survey on Android Security: Development,CU_A_Survey_on_Android_Security:_Development
"A Survey on Geographic Load Balancing based Data Center Power Management in the Smart Grid Environment ""","CU_A_Survey_on_Geographic_Load_Balancing_based_Data_Center_Power_Management_in_the_Smart_Grid_Environment_"""
A System-Level Analysis between Head Movements,CU_A_System-Level_Analysis_between_Head_Movements
A Tahsin,CU_A_Tahsin
A User Interaction Based Community Detection Algorithm for Online Social Networks,CU_A_User_Interaction_Based_Community_Detection_Algorithm_for_Online_Social_Networks
A Web-Based System for Efficient Contact Tracing Query in a Large Spatio-Temporal Database,CU_A_Web-Based_System_for_Efficient_Contact_Tracing_Query_in_a_Large_Spatio-Temporal_Database
A Z M Shamsuddin,CU_A_Z_M_Shamsuddin
A Z M T Islam and M G Ali,CU_A_Z_M_T_Islam_and_M_G_Ali
A Zaman,CU_A_Zaman
A divide,CU_A_divide
A dynamic round-time based fixed low energy adaptive clustering hierarchy for wireless sensor networks,CU_A_dynamic_round-time_based_fixed_low_energy_adaptive_clustering_hierarchy_for_wireless_sensor_networks
A fast,CU_A_fast
A fast thinning algorithm for Bangla characters,CU_A_fast_thinning_algorithm_for_Bangla_characters
A hybrid sequential,CU_A_hybrid_sequential
A knowledge based approach to Bangla-English machine translation for simple assertive sentences,CU_A_knowledge_based_approach_to_Bangla-English_machine_translation_for_simple_assertive_sentences
A linear algorithm for automated VLSI floorplanning,CU_A_linear_algorithm_for_automated_VLSI_floorplanning
A linguistically Sortable Coding System,CU_A_linguistically_Sortable_Coding_System
A necessary condition,CU_A_necessary_condition
A neural network model for invariant pattern recognition,CU_A_neural_network_model_for_invariant_pattern_recognition
A new approach to pattern matching in degenerate DNA/RNA sequences,CU_A_new_approach_to_pattern_matching_in_degenerate_DNA/RNA_sequences
A new efficient algorithm for computing the longest common subsequence (Conference,CU_A_new_efficient_algorithm_for_computing_the_longest_common_subsequence_(Conference
A new hierarchical clustering technique for restructuring software at the function level,CU_A_new_hierarchical_clustering_technique_for_restructuring_software_at_the_function_level
A new model to solve the swap matching problem,CU_A_new_model_to_solve_the_swap_matching_problem
A new network paradigm for low-cost,CU_A_new_network_paradigm_for_low-cost
A novel approach for standardizing clinical laboratory categorical test results using machine learning,CU_A_novel_approach_for_standardizing_clinical_laboratory_categorical_test_results_using_machine_learning
A novel approach to manage ownership,CU_A_novel_approach_to_manage_ownership
A novel mobility support resource reservation,CU_A_novel_mobility_support_resource_reservation
A novel traffic trends,CU_A_novel_traffic_trends
A privacy-preserving National Clinical Data Warehouse: Architecture,CU_A_privacy-preserving_National_Clinical_Data_Warehouse:_Architecture
A proposed framework for full automation of software testing process,CU_A_proposed_framework_for_full_automation_of_software_testing_process
A protein-dependent side-chain rotamer library,CU_A_protein-dependent_side-chain_rotamer_library
A recurring multi-stage evolutionary system for balancing exploitation,CU_A_recurring_multi-stage_evolutionary_system_for_balancing_exploitation
A two-channel slotted sense multiple access protocol for timely and reliable data transmission in industrial wireless sensor networks,CU_A_two-channel_slotted_sense_multiple_access_protocol_for_timely_and_reliable_data_transmission_in_industrial_wireless_sensor_networks
A.,CU_A.
A. A.,CU_A._A.
A. A. Ali,CU_A._A._Ali
A. A. Anye and R. Khan,CU_A._A._Anye_and_R._Khan
A. A. Chowdhury,CU_A._A._Chowdhury
A. A. Muzahid,CU_A._A._Muzahid
A. A. Rahman Rahman,CU_A._A._Rahman_Rahman
A. A. Shiam,CU_A._A._Shiam
A. A. Yusuf,CU_A._A._Yusuf
A. Ahmad,CU_A._Ahmad
A. Ahmed,CU_A._Ahmed
A. Akther,CU_A._Akther
A. Almogren,CU_A._Almogren
A. Arefin,CU_A._Arefin
A. B.,CU_A._B.
